candidate_step,candidate_index,is_teacher_p,distance_to_p,total_score,raw_crossing,close_onset,close_streak,qpos,eef_speed_now,eef_speed_prev,eef_deceleration_delta,time_since_prev_close,time_since_last_open,trace_id,task_key,state_id
181,15,0,122,3.8,1,1,1,0.0,0.000937,0.003954,-0.003017,5,,trace_cream_cheese_s29_w0_10_s20d_clean_seed0_job330180,cream_cheese,29
186,16,0,127,3.8,1,1,1,1e-06,0.001259,0.00238,-0.001121,5,,trace_cream_cheese_s29_w0_10_s20d_clean_seed0_job330180,cream_cheese,29
192,17,0,133,3.3,1,1,1,6e-06,0.005678,0.001445,0.004233,6,,trace_cream_cheese_s29_w0_10_s20d_clean_seed0_job330180,cream_cheese,29
198,18,0,139,3.8,1,1,1,-4e-06,0.001541,0.004508,-0.002967,6,,trace_cream_cheese_s29_w0_10_s20d_clean_seed0_job330180,cream_cheese,29
203,19,0,144,3.3,1,1,1,9e-06,0.004731,0.004728,3e-06,5,,trace_cream_cheese_s29_w0_10_s20d_clean_seed0_job330180,cream_cheese,29
49,0,1,0,3.3,1,1,1,-4.3e-05,0.027137,0.026702,0.000435,,,trace_cream_cheese_s30_w0_10_s20d_clean_seed0_job330181,cream_cheese,30
105,1,0,56,3.3,1,1,1,-0.001103,0.017333,0.023538,-0.006205,56,,trace_cream_cheese_s30_w0_10_s20d_clean_seed0_job330181,cream_cheese,30
110,2,0,61,3.3,1,1,1,-0.000906,0.010033,0.013879,-0.003846,5,,trace_cream_cheese_s30_w0_10_s20d_clean_seed0_job330181,cream_cheese,30
115,3,0,66,3.3,1,1,1,-0.000314,0.011057,0.006983,0.004074,5,,trace_cream_cheese_s30_w0_10_s20d_clean_seed0_job330181,cream_cheese,30
117,4,0,68,3.8,1,1,1,-0.00019,0.005194,0.008443,-0.003249,2,,trace_cream_cheese_s30_w0_10_s20d_clean_seed0_job330181,cream_cheese,30
122,5,0,73,3.3,1,1,1,-9.1e-05,0.00786,0.001058,0.006802,5,,trace_cream_cheese_s30_w0_10_s20d_clean_seed0_job330181,cream_cheese,30
52,0,1,0,3.3,1,1,1,-3.1e-05,0.02426,0.025068,-0.000808,,,trace_cream_cheese_s31_w0_10_s20d_clean_seed0_job330182,cream_cheese,31
110,1,0,58,3.3,1,1,1,-0.000945,0.015523,0.017816,-0.002293,58,,trace_cream_cheese_s31_w0_10_s20d_clean_seed0_job330182,cream_cheese,31
56,0,1,0,3.3,1,1,1,-2e-05,0.012232,0.016269,-0.004037,,,trace_cream_cheese_s32_w0_10_s20d_clean_seed0_job330183,cream_cheese,32
118,1,0,62,3.3,1,1,1,0.000311,0.012695,0.021383,-0.008688,62,,trace_cream_cheese_s32_w0_10_s20d_clean_seed0_job330183,cream_cheese,32
120,2,0,64,3.8,1,1,1,0.000194,0.004278,0.004363,-8.5e-05,2,,trace_cream_cheese_s32_w0_10_s20d_clean_seed0_job330183,cream_cheese,32
123,3,0,67,3.3,1,1,1,0.000106,0.003711,0.002208,0.001503,3,,trace_cream_cheese_s32_w0_10_s20d_clean_seed0_job330183,cream_cheese,32
128,4,0,72,3.3,1,1,1,-4.6e-05,0.010511,0.008354,0.002157,5,,trace_cream_cheese_s32_w0_10_s20d_clean_seed0_job330183,cream_cheese,32
55,0,1,0,3.3,1,1,1,-6.9e-05,0.0237,0.022867,0.000833,,,trace_cream_cheese_s33_w0_10_s20d_clean_seed0_job330184,cream_cheese,33
115,1,0,60,3.8,1,1,1,-0.001179,0.003311,0.007863,-0.004552,60,,trace_cream_cheese_s33_w0_10_s20d_clean_seed0_job330184,cream_cheese,33
117,2,0,62,3.3,1,1,1,-0.000756,0.003079,0.00264,0.000439,2,,trace_cream_cheese_s33_w0_10_s20d_clean_seed0_job330184,cream_cheese,33
121,3,0,66,3.3,1,1,1,-0.000242,0.003456,0.003218,0.000238,4,,trace_cream_cheese_s33_w0_10_s20d_clean_seed0_job330184,cream_cheese,33
12,0,0,-102,3.3,1,1,1,-1.4e-05,0.008279,0.007981,0.000298,,,trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185,cream_cheese,34
15,1,0,-99,3.3,1,1,1,-7.7e-05,0.011605,0.011602,3e-06,3,,trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185,cream_cheese,34
77,2,0,-37,3.8,1,1,1,-9.8e-05,0.005455,0.006633,-0.001178,62,,trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185,cream_cheese,34
88,3,0,-26,3.8,1,1,1,-0.000223,0.003882,0.005147,-0.001265,11,,trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185,cream_cheese,34
91,4,0,-23,3.3,1,1,1,-0.000207,0.008302,0.008139,0.000163,3,,trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185,cream_cheese,34
95,5,0,-19,3.8,1,1,1,-0.000139,0.004841,0.008887,-0.004046,4,,trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185,cream_cheese,34
98,6,0,-16,3.3,1,1,1,-0.000188,0.00401,0.003021,0.000989,3,,trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185,cream_cheese,34
103,7,0,-11,3.8,1,1,1,-0.000195,0.009808,0.011813,-0.002005,5,,trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185,cream_cheese,34
114,8,1,0,3.3,1,1,1,-0.000109,0.029862,0.028626,0.001236,11,,trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185,cream_cheese,34
116,9,0,2,3.8,1,1,1,-0.000117,0.008748,0.019805,-0.011057,2,,trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185,cream_cheese,34
118,10,0,4,3.3,1,1,1,-0.000222,0.001269,0.000759,0.00051,2,,trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185,cream_cheese,34
178,11,0,64,3.3,1,1,1,-0.003552,0.019056,0.024429,-0.005373,60,,trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185,cream_cheese,34
183,12,0,69,3.3,1,1,1,-0.002217,0.006319,0.00128,0.005039,5,,trace_cream_cheese_s34_w0_10_s20d_clean_seed0_job330185,cream_cheese,34
49,0,0,-71,3.3,1,1,1,-2.5e-05,0.022002,0.021896,0.000106,,,trace_cream_cheese_s36_w0_10_s20d_clean_seed0_job330187,cream_cheese,36
53,1,0,-67,3.3,1,1,1,1.3e-05,0.018793,0.02003,-0.001237,4,,trace_cream_cheese_s36_w0_10_s20d_clean_seed0_job330187,cream_cheese,36
76,2,0,-44,3.8,1,1,1,0.00083,0.00013,0.000145,-1.5e-05,23,,trace_cream_cheese_s36_w0_10_s20d_clean_seed0_job330187,cream_cheese,36
81,3,0,-39,3.8,1,1,1,0.000606,0.000135,0.000144,-9e-06,5,,trace_cream_cheese_s36_w0_10_s20d_clean_seed0_job330187,cream_cheese,36
120,4,1,0,3.3,1,1,1,0.000949,0.001078,0.000371,0.000707,39,,trace_cream_cheese_s36_w0_10_s20d_clean_seed0_job330187,cream_cheese,36
182,5,0,62,3.8,1,1,1,0.00076,0.008975,0.012604,-0.003629,62,,trace_cream_cheese_s36_w0_10_s20d_clean_seed0_job330187,cream_cheese,36
54,0,1,0,3.3,1,1,1,-2.8e-05,0.025547,0.026938,-0.001391,,,trace_cream_cheese_s37_w0_10_s20d_clean_seed0_job330188,cream_cheese,37
56,1,0,2,3.3,1,1,1,-1e-05,0.018953,0.021474,-0.002521,2,,trace_cream_cheese_s37_w0_10_s20d_clean_seed0_job330188,cream_cheese,37
120,2,0,66,3.3,1,1,1,-0.00264,0.004251,0.002528,0.001723,64,,trace_cream_cheese_s37_w0_10_s20d_clean_seed0_job330188,cream_cheese,37
123,3,0,69,3.3,1,1,1,-0.00175,0.009632,0.008022,0.00161,3,,trace_cream_cheese_s37_w0_10_s20d_clean_seed0_job330188,cream_cheese,37
126,4,0,72,3.3,1,1,1,-0.000932,0.003919,0.003013,0.000906,3,,trace_cream_cheese_s37_w0_10_s20d_clean_seed0_job330188,cream_cheese,37
132,5,0,78,3.3,1,1,1,-0.000124,0.014495,0.007161,0.007334,6,,trace_cream_cheese_s37_w0_10_s20d_clean_seed0_job330188,cream_cheese,37
47,0,1,0,3.3,1,1,1,-2.3e-05,0.023149,0.023322,-0.000173,,,trace_cream_cheese_s38_w0_10_s20d_clean_seed0_job330189,cream_cheese,38
109,1,0,62,3.3,1,1,1,0.000446,0.010755,0.000808,0.009947,62,,trace_cream_cheese_s38_w0_10_s20d_clean_seed0_job330189,cream_cheese,38
115,2,0,68,3.3,1,1,1,2e-05,0.004314,0.003317,0.000997,6,,trace_cream_cheese_s38_w0_10_s20d_clean_seed0_job330189,cream_cheese,38
120,3,0,73,3.3,1,1,1,-1.6e-05,0.003499,0.002899,0.0006,5,,trace_cream_cheese_s38_w0_10_s20d_clean_seed0_job330189,cream_cheese,38
125,4,0,78,3.3,1,1,1,-1.1e-05,0.003846,0.003076,0.00077,5,,trace_cream_cheese_s38_w0_10_s20d_clean_seed0_job330189,cream_cheese,38
54,0,1,0,3.3,1,1,1,-3.1e-05,0.014361,0.016429,-0.002068,,,trace_cream_cheese_s39_w0_10_s20d_clean_seed0_job330190,cream_cheese,39
62,1,0,8,3.3,1,1,1,-0.000674,0.000905,0.000801,0.000104,8,,trace_cream_cheese_s39_w0_10_s20d_clean_seed0_job330190,cream_cheese,39
119,2,0,65,3.3,1,1,1,0.000349,0.017468,0.023406,-0.005938,57,,trace_cream_cheese_s39_w0_10_s20d_clean_seed0_job330190,cream_cheese,39
121,3,0,67,3.8,1,1,1,0.000251,0.00546,0.010417,-0.004957,2,,trace_cream_cheese_s39_w0_10_s20d_clean_seed0_job330190,cream_cheese,39
128,4,0,74,3.3,1,1,1,2.8e-05,0.010946,0.008693,0.002253,7,,trace_cream_cheese_s39_w0_10_s20d_clean_seed0_job330190,cream_cheese,39
60,0,0,-11,3.8,1,1,1,0.000175,8.9e-05,0.00055,-0.000461,,,trace_cream_cheese_s40_w0_10_s20d_clean_seed0_job330191,cream_cheese,40
71,1,1,0,3.8,1,1,1,-0.000386,5.6e-05,6e-05,-4e-06,11,,trace_cream_cheese_s40_w0_10_s20d_clean_seed0_job330191,cream_cheese,40
76,2,0,5,3.3,1,1,1,-0.000642,0.000308,0.000125,0.000183,5,,trace_cream_cheese_s40_w0_10_s20d_clean_seed0_job330191,cream_cheese,40
141,3,0,70,3.3,1,1,1,-0.000483,0.005052,0.004223,0.000829,65,,trace_cream_cheese_s40_w0_10_s20d_clean_seed0_job330191,cream_cheese,40
144,4,0,73,3.3,1,1,1,-0.000177,0.004214,0.003493,0.000721,3,,trace_cream_cheese_s40_w0_10_s20d_clean_seed0_job330191,cream_cheese,40
64,0,1,0,3.3,1,1,1,4e-06,0.029338,0.028757,0.000581,,,trace_cream_cheese_s41_w0_10_s20d_clean_seed0_job330192,cream_cheese,41
128,1,0,64,3.8,1,1,1,0.001633,0.00107,0.001502,-0.000432,64,,trace_cream_cheese_s41_w0_10_s20d_clean_seed0_job330192,cream_cheese,41
156,2,0,92,3.3,1,1,1,0.001008,0.006998,0.004146,0.002852,28,,trace_cream_cheese_s41_w0_10_s20d_clean_seed0_job330192,cream_cheese,41
64,0,1,0,3.8,1,1,1,-0.001076,0.000772,0.001338,-0.000566,,,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43
84,1,0,20,3.8,1,1,1,-0.005751,0.000934,0.001065,-0.000131,20,,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43
90,2,0,26,3.3,1,1,1,-0.006195,0.00092,0.000622,0.000298,6,,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43
92,3,0,28,3.8,1,1,1,-0.006185,0.000397,0.00096,-0.000563,2,,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43
96,4,0,32,3.3,1,1,1,-0.006237,0.000332,0.000226,0.000106,4,,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43
123,5,0,59,3.8,1,1,1,-0.001941,0.00108,0.00113,-5e-05,27,,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43
228,6,0,164,3.8,1,1,1,-0.003525,0.000112,0.000127,-1.5e-05,105,,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43
244,7,0,180,3.3,1,1,1,-0.001573,0.013277,0.011231,0.002046,16,,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43
250,8,0,186,3.3,1,1,1,-0.000893,0.003726,0.001729,0.001997,6,,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43
254,9,0,190,3.3,1,1,1,-0.001753,0.001575,0.001195,0.00038,4,,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43
259,10,0,195,3.3,1,1,1,-0.000161,0.009283,0.002051,0.007232,5,,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43
265,11,0,201,3.3,1,1,1,-7e-06,0.006381,0.004583,0.001798,6,,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43
275,12,0,211,3.8,1,1,1,-0.000266,0.004523,0.007959,-0.003436,10,,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43
278,13,0,214,3.8,1,1,1,-8.3e-05,0.009479,0.012326,-0.002847,3,,trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43
50,0,1,0,3.3,1,1,1,-3.5e-05,0.026221,0.026398,-0.000177,,,trace_cream_cheese_s44_w0_10_s20d_clean_seed0_job330195,cream_cheese,44
105,1,0,55,3.8,1,1,1,0.002688,0.005414,0.007859,-0.002445,55,,trace_cream_cheese_s44_w0_10_s20d_clean_seed0_job330195,cream_cheese,44
109,2,0,59,3.3,1,1,1,0.002195,0.009844,0.005748,0.004096,4,,trace_cream_cheese_s44_w0_10_s20d_clean_seed0_job330195,cream_cheese,44
113,3,0,63,3.8,1,1,1,0.001571,0.005595,0.008751,-0.003156,4,,trace_cream_cheese_s44_w0_10_s20d_clean_seed0_job330195,cream_cheese,44
116,4,0,66,3.3,1,1,1,0.001054,0.005794,0.004538,0.001256,3,,trace_cream_cheese_s44_w0_10_s20d_clean_seed0_job330195,cream_cheese,44
120,5,0,70,3.3,1,1,1,0.000642,0.004043,0.00263,0.001413,4,,trace_cream_cheese_s44_w0_10_s20d_clean_seed0_job330195,cream_cheese,44
124,6,0,74,3.8,1,1,1,0.000211,0.003149,0.005679,-0.00253,4,,trace_cream_cheese_s44_w0_10_s20d_clean_seed0_job330195,cream_cheese,44
129,7,0,79,3.3,1,1,1,-0.000125,0.008114,0.004195,0.003919,5,,trace_cream_cheese_s44_w0_10_s20d_clean_seed0_job330195,cream_cheese,44
139,8,0,89,3.3,1,1,1,-0.000197,0.016252,0.01564,0.000612,10,,trace_cream_cheese_s44_w0_10_s20d_clean_seed0_job330195,cream_cheese,44
51,0,1,0,3.3,1,1,1,-1.2e-05,0.027423,0.027008,0.000415,,,trace_cream_cheese_s45_w0_10_s20d_clean_seed0_job330196,cream_cheese,45
115,1,0,64,3.3,1,1,1,0.000216,0.012638,0.017107,-0.004469,64,,trace_cream_cheese_s45_w0_10_s20d_clean_seed0_job330196,cream_cheese,45
120,2,0,69,3.3,1,1,1,5.7e-05,0.003779,0.001562,0.002217,5,,trace_cream_cheese_s45_w0_10_s20d_clean_seed0_job330196,cream_cheese,45
125,3,0,74,3.8,1,1,1,3.3e-05,0.000872,0.000969,-9.7e-05,5,,trace_cream_cheese_s45_w0_10_s20d_clean_seed0_job330196,cream_cheese,45
133,4,0,82,3.8,1,1,1,4.6e-05,0.001675,0.003096,-0.001421,8,,trace_cream_cheese_s45_w0_10_s20d_clean_seed0_job330196,cream_cheese,45
42,0,1,0,3.3,1,1,1,-2e-05,0.023306,0.023799,-0.000493,,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
44,1,0,2,3.3,1,1,1,-2.5e-05,0.017944,0.02114,-0.003196,2,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
106,2,0,64,3.3,1,1,1,-0.000911,0.011199,0.016513,-0.005314,62,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
109,3,0,67,3.3,1,1,1,-0.000606,0.003869,0.00223,0.001639,3,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
113,4,0,71,3.3,1,1,1,-0.000292,0.002355,0.002267,8.8e-05,4,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
115,5,0,73,3.3,1,1,1,-0.000221,0.004329,0.003714,0.000615,2,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
121,6,0,79,3.3,1,1,1,-0.000172,0.002545,0.001201,0.001344,6,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
130,7,0,88,3.3,1,1,1,-0.000164,0.001834,0.001014,0.00082,9,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
141,8,0,99,3.3,1,1,1,-0.000195,0.003927,0.001741,0.002186,11,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
147,9,0,105,3.8,1,1,1,-0.00018,0.001731,0.003952,-0.002221,6,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
151,10,0,109,3.3,1,1,1,-0.000182,0.003954,0.002224,0.00173,4,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
156,11,0,114,3.8,1,1,1,-0.000193,0.001184,0.002727,-0.001543,5,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
160,12,0,118,3.8,1,1,1,-0.000197,0.002468,0.002606,-0.000138,4,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
167,13,0,125,3.3,1,1,1,-0.000231,0.001949,0.000633,0.001316,7,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
171,14,0,129,3.8,1,1,1,-0.00024,0.000967,0.00109,-0.000123,4,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
176,15,0,134,3.3,1,1,1,-0.00026,0.001262,0.00083,0.000432,5,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
182,16,0,140,3.3,1,1,1,-0.000287,0.001174,0.000696,0.000478,6,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
188,17,0,146,3.3,1,1,1,-0.000237,0.013911,0.012529,0.001382,6,,trace_cream_cheese_s46_w0_10_s20d_clean_seed0_job330197,cream_cheese,46
43,0,1,0,3.3,1,1,1,-1.7e-05,0.025255,0.025513,-0.000258,,,trace_cream_cheese_s47_w0_10_s20d_clean_seed0_job330198,cream_cheese,47
107,1,0,64,3.8,1,1,1,0.001204,0.0034,0.004262,-0.000862,64,,trace_cream_cheese_s47_w0_10_s20d_clean_seed0_job330198,cream_cheese,47
113,2,0,70,3.3,1,1,1,0.000399,0.007414,0.007381,3.3e-05,6,,trace_cream_cheese_s47_w0_10_s20d_clean_seed0_job330198,cream_cheese,47
42,0,0,-6,3.3,1,1,1,-2.3e-05,0.028541,0.027221,0.00132,,,trace_cream_cheese_s49_w0_10_s20d_clean_seed0_job330200,cream_cheese,49
46,1,0,-2,3.8,1,1,1,-0.000837,0.00054,0.001826,-0.001286,4,,trace_cream_cheese_s49_w0_10_s20d_clean_seed0_job330200,cream_cheese,49
48,2,1,0,3.8,1,1,1,-0.000896,5.2e-05,0.000165,-0.000113,2,,trace_cream_cheese_s49_w0_10_s20d_clean_seed0_job330200,cream_cheese,49
50,3,0,2,3.8,1,1,1,-0.00087,7.7e-05,0.000101,-2.4e-05,2,,trace_cream_cheese_s49_w0_10_s20d_clean_seed0_job330200,cream_cheese,49
56,0,1,0,3.8,1,1,1,-0.000121,0.005923,0.006444,-0.000521,,,trace_ketchup_s10_w0_10_s20d_clean_seed0_job330201,ketchup,10
143,1,0,87,3.8,1,1,1,-4.3e-05,0.00346,0.007761,-0.004301,87,,trace_ketchup_s10_w0_10_s20d_clean_seed0_job330201,ketchup,10
146,2,0,90,3.3,1,1,1,8.2e-05,0.002822,0.002224,0.000598,3,,trace_ketchup_s10_w0_10_s20d_clean_seed0_job330201,ketchup,10
154,3,0,98,3.8,1,1,1,-7.1e-05,0.001373,0.003365,-0.001992,8,,trace_ketchup_s10_w0_10_s20d_clean_seed0_job330201,ketchup,10
159,4,0,103,3.3,1,1,1,-6.1e-05,0.002802,0.001438,0.001364,5,,trace_ketchup_s10_w0_10_s20d_clean_seed0_job330201,ketchup,10
163,5,0,107,3.8,1,1,1,8.9e-05,0.001757,0.003988,-0.002231,4,,trace_ketchup_s10_w0_10_s20d_clean_seed0_job330201,ketchup,10
43,0,1,0,3.3,1,1,1,3.3e-05,0.014467,0.020638,-0.006171,,,trace_ketchup_s11_w0_10_s20d_clean_seed0_job330202,ketchup,11
45,1,0,2,3.8,1,1,1,0.000115,0.005813,0.009074,-0.003261,2,,trace_ketchup_s11_w0_10_s20d_clean_seed0_job330202,ketchup,11
112,2,0,69,3.3,1,1,1,7.6e-05,0.01811,0.019439,-0.001329,67,,trace_ketchup_s11_w0_10_s20d_clean_seed0_job330202,ketchup,11
117,3,0,74,3.8,1,1,1,0.001025,0.00748,0.007607,-0.000127,5,,trace_ketchup_s11_w0_10_s20d_clean_seed0_job330202,ketchup,11
164,4,0,121,3.8,1,1,1,-0.000216,0.006716,0.018137,-0.011421,47,,trace_ketchup_s11_w0_10_s20d_clean_seed0_job330202,ketchup,11
170,5,0,127,3.8,1,1,1,-0.000158,0.00068,0.006114,-0.005434,6,,trace_ketchup_s11_w0_10_s20d_clean_seed0_job330202,ketchup,11
173,6,0,130,3.8,1,1,1,-0.000117,0.003798,0.005372,-0.001574,3,,trace_ketchup_s11_w0_10_s20d_clean_seed0_job330202,ketchup,11
223,7,0,180,3.3,1,1,1,-6.9e-05,0.020654,0.017904,0.00275,50,,trace_ketchup_s11_w0_10_s20d_clean_seed0_job330202,ketchup,11
226,8,0,183,3.8,1,1,1,-0.005035,0.003227,0.010709,-0.007482,3,,trace_ketchup_s11_w0_10_s20d_clean_seed0_job330202,ketchup,11
228,9,0,185,3.8,1,1,1,-0.006287,0.000528,0.000529,-1e-06,2,,trace_ketchup_s11_w0_10_s20d_clean_seed0_job330202,ketchup,11
233,10,0,190,3.8,1,1,1,-0.003328,0.000756,0.000939,-0.000183,5,,trace_ketchup_s11_w0_10_s20d_clean_seed0_job330202,ketchup,11
37,0,0,-3,3.3,1,1,1,-3.4e-05,0.021913,0.022993,-0.00108,,,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12
40,1,1,0,3.3,1,1,1,0.000107,0.014999,0.01799,-0.002991,3,,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12
155,2,0,115,3.8,1,1,1,-0.000704,0.005178,0.006294,-0.001116,115,,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12
162,3,0,122,3.8,1,1,1,-2.5e-05,0.002257,0.003062,-0.000805,7,,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12
166,4,0,126,3.8,1,1,1,0.000348,0.000891,0.001111,-0.00022,4,,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12
170,5,0,130,3.3,1,1,1,0.002768,0.001015,0.000602,0.000413,4,,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12
182,6,0,142,3.8,1,1,1,0.000902,0.000399,0.000709,-0.00031,12,,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12
188,7,0,148,3.3,1,1,1,0.000581,0.001985,0.001975,1e-05,6,,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12
191,8,0,151,3.8,1,1,1,0.00027,0.001315,0.001746,-0.000431,3,,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12
196,9,0,156,3.3,1,1,1,-4.2e-05,0.001605,0.001529,7.6e-05,5,,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12
198,10,0,158,3.8,1,1,1,3.7e-05,0.001143,0.001657,-0.000514,2,,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12
202,11,0,162,3.3,1,1,1,0.000272,0.001046,0.000758,0.000288,4,,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12
207,12,0,167,3.8,1,1,1,-0.000187,0.001505,0.001725,-0.00022,5,,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12
212,13,0,172,3.8,1,1,1,-1.4e-05,0.000838,0.001475,-0.000637,5,,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12
7,0,0,-53,3.8,1,1,1,-3e-06,0.000474,0.000813,-0.000339,,,trace_ketchup_s13_w0_10_s20d_clean_seed0_job330204,ketchup,13
58,1,0,-2,3.3,1,1,1,-0.000111,0.020095,0.020258,-0.000163,51,,trace_ketchup_s13_w0_10_s20d_clean_seed0_job330204,ketchup,13
60,2,1,0,3.3,1,1,1,-3.6e-05,0.015839,0.019012,-0.003173,2,,trace_ketchup_s13_w0_10_s20d_clean_seed0_job330204,ketchup,13
148,3,0,88,3.3,1,1,1,-1e-06,0.003578,0.002295,0.001283,88,,trace_ketchup_s13_w0_10_s20d_clean_seed0_job330204,ketchup,13
4,0,0,-64,3.8,1,1,1,-1e-06,0.000692,0.000798,-0.000106,,,trace_ketchup_s14_w0_10_s20d_clean_seed0_job330205,ketchup,14
9,1,0,-59,3.8,1,1,1,-3e-06,0.000688,0.000892,-0.000204,5,,trace_ketchup_s14_w0_10_s20d_clean_seed0_job330205,ketchup,14
61,2,0,-7,3.8,1,1,1,7.8e-05,0.007098,0.008723,-0.001625,52,,trace_ketchup_s14_w0_10_s20d_clean_seed0_job330205,ketchup,14
68,3,1,0,3.8,1,1,1,0.000148,0.004272,0.004511,-0.000239,7,,trace_ketchup_s14_w0_10_s20d_clean_seed0_job330205,ketchup,14
71,4,0,3,3.8,1,1,1,0.00013,0.002414,0.002756,-0.000342,3,,trace_ketchup_s14_w0_10_s20d_clean_seed0_job330205,ketchup,14
92,5,0,24,3.3,1,1,1,9.2e-05,0.00251,0.002373,0.000137,21,,trace_ketchup_s14_w0_10_s20d_clean_seed0_job330205,ketchup,14
104,6,0,36,3.8,1,1,1,7e-05,0.000928,0.001002,-7.4e-05,12,,trace_ketchup_s14_w0_10_s20d_clean_seed0_job330205,ketchup,14
129,7,0,61,3.3,1,1,1,5.1e-05,0.021814,0.02255,-0.000736,25,,trace_ketchup_s14_w0_10_s20d_clean_seed0_job330205,ketchup,14
162,8,0,94,3.8,1,1,1,-5.4e-05,0.000893,0.004373,-0.00348,33,,trace_ketchup_s14_w0_10_s20d_clean_seed0_job330205,ketchup,14
184,9,0,116,3.3,1,1,1,-9.8e-05,0.020132,0.016976,0.003156,22,,trace_ketchup_s14_w0_10_s20d_clean_seed0_job330205,ketchup,14
209,10,0,141,3.3,1,1,1,-9.7e-05,0.010666,0.01624,-0.005574,25,,trace_ketchup_s14_w0_10_s20d_clean_seed0_job330205,ketchup,14
228,11,0,160,3.3,1,1,1,-0.000121,0.01548,0.011901,0.003579,19,,trace_ketchup_s14_w0_10_s20d_clean_seed0_job330205,ketchup,14
