artifact_path,artifact_type,risk_category,reason,recommended_action
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_000006.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_015869.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_011856.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_015444.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_007565.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_007233.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_003664.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_014760.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_013302.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_009336.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_000307.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_003584.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_015136.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_010154.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_010795.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_006343.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_014820.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_013198.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_011607.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_015000.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_017785.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_013225.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_000896.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_000740.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_006797.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_013521.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_009348.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_009269.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_005676.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_018692.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_005745.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_018114.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_009122.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_017873.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_015421.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_016223.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_010872.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_012688.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_005357.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_010825.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_012719.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_002153.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_013644.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_006187.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_003716.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_018714.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_009060.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_018838.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_013774.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_001949.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_005440.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_016798.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_016034.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_001545.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_004381.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_005602.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_010371.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_008540.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
